,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
7859,2019184626,6440 Morningside Dr,Morningside,H,64113.0,Metro,6.0,PHONE,30436,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor South,Missed by Contractor South,10/25/2019,8:30 AM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,3.0,"6440 Morningside Dr64113
(39.010343, -94.586607)",Jackson,39.010343,-94.586607,107056,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184626
7860,2019184676,1247 W Gregory Blvd,Ward Parkway,H,64114.0,Metro,6.0,PHONE,30436,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor South,Missed by Contractor South,10/25/2019,9:31 AM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,3.0,"1247 W Gregory Blvd64114
(38.999869, -94.605725)",Jackson,38.999869,-94.605725,110254,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184676
7861,2019185036,502 W 115th Ter,Verona Hills,H,64114.0,South,6.0,BOT,3808,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor South,Missed by Contractor South,10/25/2019,5:14 PM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,3.0,"502 W 115th Ter64114
(38.918398, -94.599108)",Jackson,38.918398,-94.599108,156268,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185036
7862,2019184645,5001 NW 88th Ter,Coves North,H,64154.0,North,2.0,PHONE,30436,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,10/25/2019,8:51 AM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,3.0,"5001 NW 88th Ter64154
(39.256244, -94.63747)",Platte,39.256244,-94.63747,160081,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184645
7863,2019184887,6420 Morningside Dr,Morningside,H,64113.0,Metro,6.0,WEB,13543,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor South,Missed by Contractor South,10/25/2019,1:50 PM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,3.0,"6420 Morningside Dr64113
(39.011028, -94.58657)",Jackson,39.011028,-94.58657,107051,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184887
7864,2019184721,7509 N Congress Ave,Park Forest,H,64152.0,North,2.0,PHONE,30436,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,10/25/2019,10:24 AM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,3.0,"7509 N Congress Ave64152
(39.231762, -94.66796)",Platte,39.231762,-94.66796,170537,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184721
7865,2019184933,6033 Main St,Morningside,H,64113.0,Metro,6.0,BOT,3808,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,10/25/2019,3:00 PM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,3.0,"6033 Main St64113
(39.017914, -94.587807)",Jackson,39.01791400000001,-94.587807,106554,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184933
7866,2019184927,1032 W 72nd St,Ward Parkway,H,64114.0,Metro,6.0,PHONE,30436,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor South,Missed by Contractor South,10/25/2019,2:57 PM,10,2019,RESOL,N,10/28/2019,10.0,2019.0,3.0,"1032 W 72nd St64114
(38.99844, -94.602495)",Jackson,38.99844,-94.602495,110756,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184927
7867,2019169088,10700 NW Old Tiffany Springs Rd,KCI & 2nd Creek,H,64153.0,North,2.0,PHONE,30436,Trash / Recycling,18208,3,3615,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/20/2019,10:47 AM,9,2019,RESOL,N,9/23/2019,9.0,2019.0,3.0,"10700 NW Old Tiffany Springs Rd64153
(39.263444, -94.704644)",Platte,39.263444,-94.704644,167533,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169088
7868,2019169344,6946 N Atkins Ave,Royal Oaks North,H,64152.0,North,2.0,PHONE,30436,Trash / Recycling,18208,4,2743,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/20/2019,3:56 PM,9,2019,RESOL,Y,9/24/2019,9.0,2019.0,4.0,"6946 N Atkins Ave64152
(39.221631, -94.67382)",Platte,39.221631,-94.67382,171177,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019169344
7869,2019168875,5416 NW 72nd St,Park Plaza,H,64151.0,North,2.0,PHONE,30436,Trash / Recycling,18208,1,9171,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by Contractor North,Missed by Contractor North,9/19/2019,6:48 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"5416 NW 72nd St64151
(39.225415, -94.644053)",Platte,39.22541500000001,-94.644053,162889,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168875
7870,2019168426,800 W Santa Fe Trl,Verona Hills,H,64145.0,South,6.0,PHONE,30436,Trash / Recycling,18208,60,84,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/19/2019,10:26 AM,9,2019,RESOL,Y,11/18/2019,11.0,2019.0,60.0,"800 W Santa Fe Trl64145
(38.907034, -94.603198)",Jackson,38.907034,-94.603198,156700,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168426
7871,2019168668,12007 E 59th St,Little Blue,H,64133.0,East,5.0,PHONE,30436,Trash / Recycling,18208,5,2293,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,9/19/2019,2:37 PM,9,2019,RESOL,N,9/24/2019,9.0,2019.0,5.0,"12007 E 59th St64133
(39.014535, -94.439139)",Jackson,39.014535,-94.439139,64527,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168668
7872,2019168486,9609 NE 92nd St,Shoal Creek,H,64157.0,Shoal Creek,1.0,PHONE,30436,Trash / Recycling,18208,1,9171,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/19/2019,11:34 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"9609 NE 92nd St64157
(39.26046, -94.460001)",Clay,39.26046,-94.460001,241607,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168486
7873,2019168264,8819 NE 110th St,Shoal Creek,H,64157.0,Shoal Creek,1.0,EMAIL,4068,Trash / Recycling,18208,1,9171,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/19/2019,7:36 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"8819 NE 110th St64157
(39.292261, -94.471885)",Clay,39.292261,-94.471885,98931,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168264
7874,2019168726,7718 NW 74th St,Park Forest,H,64152.0,North,2.0,PHONE,30436,Trash / Recycling,18208,4,2743,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/19/2019,3:56 PM,9,2019,RESOL,Y,9/23/2019,9.0,2019.0,4.0,"7718 NW 74th St64152
(39.229408, -94.669968)",Platte,39.229408,-94.669968,170246,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168726
7875,2019168810,5916 NW 91st Ter,Coves North,H,64154.0,North,2.0,PHONE,30436,Trash / Recycling,18208,1,9171,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/19/2019,4:46 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"5916 NW 91st Ter64154
(39.260813, -94.645452)",Platte,39.260813,-94.645452,245550,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168810
7876,2019168298,11515 N Charlotte St,Nashua,H,64155.0,Shoal Creek,2.0,PHONE,30436,Trash / Recycling,18208,1,9171,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/19/2019,8:31 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"11515 N Charlotte St64155
(39.302497, -94.569054)",Clay,39.302497,-94.569054,100555,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168298
7877,2019168818,8518 N McDonald Ave,KCI & 2nd Creek,H,64153.0,North,2.0,PHONE,30436,Trash / Recycling,18208,7,1826,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/19/2019,4:54 PM,9,2019,RESOL,Y,9/26/2019,9.0,2019.0,7.0,"8518 N McDonald Ave64153
(39.249814, -94.699941)",Platte,39.249814,-94.699941,167809,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168818
7878,2019179077,7619 N Lawn Ave,Shoal Creek,H,64119.0,Shoal Creek,1.0,EMAIL,4068,Trash / Recycling,18208,0,4266,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,10/14/2019,6:39 AM,10,2019,RESOL,N,10/14/2019,10.0,2019.0,0.0,"7619 N Lawn Ave64119
(39.232618, -94.52444)",Clay,39.232618,-94.52444,237470,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019179077
7879,2019179075,7703 N Lawn Ave,Shoal Creek,H,64119.0,Shoal Creek,1.0,EMAIL,4068,Trash / Recycling,18208,0,4266,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,10/14/2019,6:30 AM,10,2019,RESOL,N,10/14/2019,10.0,2019.0,0.0,"7703 N Lawn Ave64119
(39.233103, -94.524062)",Clay,39.233103,-94.524062,237467,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019179075
7880,2019179073,4716 NE 79th St,Shoal Creek,H,64119.0,Shoal Creek,1.0,EMAIL,4068,Trash / Recycling,18208,0,4266,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,10/14/2019,6:22 AM,10,2019,RESOL,N,10/14/2019,10.0,2019.0,0.0,"4716 NE 79th St64119
(39.237304, -94.524607)",Clay,39.237304,-94.524607,232550,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019179073
7881,2019179654,10042 N Locust St,New Mark,H,64155.0,Shoal Creek,2.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,10/14/2019,5:09 PM,10,2019,RESOL,N,10/15/2019,10.0,2019.0,1.0,"10042 N Locust St64155
(39.276004, -94.573769)",Clay,39.276004,-94.573769,102740,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019179654
7882,2019179258,8430 N Park Ct,Gashland,H,64155.0,Shoal Creek,1.0,PHONE,30436,Trash / Recycling,18208,0,4266,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,10/14/2019,10:32 AM,10,2019,RESOL,N,10/14/2019,10.0,2019.0,0.0,"8430 N Park Ct64155
(39.248914, -94.551902)",Clay,39.248914,-94.551902,93529,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019179258
7883,2019179529,618 NE 115th St,Nashua,H,64155.0,Shoal Creek,2.0,PHONE,30436,Trash / Recycling,18208,1,9171,Services,Trash / Recycling Services,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Question,Question,10/14/2019,3:12 PM,10,2019,RESOL,N,10/15/2019,10.0,2019.0,1.0,"618 NE 115th St64155
(39.302094, -94.571005)",Clay,39.302094,-94.571005,100686,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019179529
7884,2019168567,7309 NE 70th St,Shoal Creek,H,64119.0,Shoal Creek,1.0,PHONE,30436,Trash / Recycling,18208,1,9171,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by Contractor North,Missed by Contractor North,9/19/2019,12:43 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"7309 NE 70th St64119
(39.220344, -94.493592)",Clay,39.220344,-94.493592,88990,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168567
7885,2019168504,9401 NW 87th Ter,KCI & 2nd Creek,H,64153.0,North,2.0,PHONE,30436,Trash / Recycling,18208,1,9171,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by Contractor North,Missed by Contractor North,9/19/2019,11:57 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"9401 NW 87th Ter64153
(39.251445, -94.689141)",Platte,39.251445,-94.689141,167988,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168504
7886,2019168417,1100 W 121st St,Verona Hills,H,64145.0,South,6.0,PHONE,30436,Trash / Recycling,18208,0,4266,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by Contractor South,Missed by Contractor South,9/19/2019,10:15 AM,9,2019,RESOL,N,9/19/2019,9.0,2019.0,0.0,"1100 W 121st St64145
(38.909384, -94.607141)",Jackson,38.909384,-94.607141,156514,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168417
7887,2019168295,10930 Cherry St,Red Bridge North,H,64131.0,South,6.0,PHONE,30436,Trash / Recycling,18208,0,4266,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by Contractor South,Missed by Contractor South,9/19/2019,8:29 AM,9,2019,RESOL,N,9/19/2019,9.0,2019.0,0.0,"10930 Cherry St64131
(38.927852, -94.585872)",Jackson,38.927852,-94.585872,154792,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168295
7888,2019168259,7308 NE 70th St,Shoal Creek,H,64119.0,Shoal Creek,1.0,EMAIL,4068,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,7:29 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"7308 NE 70th St64119
(39.220928, -94.493297)",Clay,39.220928,-94.493297,88975,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168259
7889,2019168403,8502 NE 100th Ter,Shoal Creek,H,64157.0,Shoal Creek,1.0,WEB,13543,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,10:05 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"8502 NE 100th Ter64157
(39.275636, -94.478321)",Clay,39.275636,-94.478321,236909,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168403
7890,2019168884,309 E 66th Ter,Armour Hills,H,64113.0,Metro,6.0,WEB,13543,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor South,Missed by Contractor South,9/19/2019,10:22 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"309 E 66th Ter64113
(39.007454, -94.584525)",Jackson,39.007454,-94.584525,107657,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168884
7891,2019168477,4361 NE 83rd St,Shoal Creek,H,64119.0,Shoal Creek,1.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,11:24 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"4361 NE 83rd St64119
(39.243237, -94.527847)",Clay,39.243237,-94.527847,263446,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168477
7892,2019168565,7309 NE 70th St,Shoal Creek,H,64119.0,Shoal Creek,1.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,12:42 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"7309 NE 70th St64119
(39.220344, -94.493592)",Clay,39.220344,-94.493592,88990,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168565
7893,2019168268,4001 NE 100th St,Shoal Creek,H,64156.0,Shoal Creek,1.0,EMAIL,4068,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,7:49 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"4001 NE 100th St64156
(39.275123, -94.531357)",Clay,39.275123,-94.531357,99522,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168268
7894,2019168412,1100 W 121st St,Verona Hills,H,64145.0,South,6.0,PHONE,30436,Trash / Recycling,18208,0,4266,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor South,Missed by Contractor South,9/19/2019,10:14 AM,9,2019,RESOL,N,9/19/2019,9.0,2019.0,0.0,"1100 W 121st St64145
(38.909384, -94.607141)",Jackson,38.909384,-94.607141,156514,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168412
7895,2019179510,9403 N Amoret Ave,Coves North,H,64154.0,North,2.0,PHONE,30436,Trash / Recycling,18208,2,4179,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by Contractor North,Missed by Contractor North,10/14/2019,2:57 PM,10,2019,RESOL,N,10/16/2019,10.0,2019.0,2.0,"9403 N Amoret Ave64154
(39.26429, -94.629477)",Platte,39.26429,-94.629477,244351,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019179510
7896,2019168480,4359 NE 83rd St,Shoal Creek,H,64119.0,Shoal Creek,1.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,11:28 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"4359 NE 83rd St64119
(39.243237, -94.527847)",Clay,39.243237,-94.527847,263446,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168480
7897,2019168499,4336 NE 83rd St,Shoal Creek,H,64119.0,Shoal Creek,1.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,11:50 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"4336 NE 83rd St64119
(39.243755, -94.528238)",Clay,39.243755,-94.528238,263424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168499
7898,2019168247,12101 N Agnes Ave,Shoal Creek,H,64166.0,Shoal Creek,1.0,EMAIL,4068,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,6:39 AM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"12101 N Agnes Ave64166
(39.31483, -94.538346)",Clay,39.31483,-94.538346,98615,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168247
7899,2019168774,5952 NW 91st Ter,Coves North,H,64154.0,North,2.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,4:16 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"5952 NW 91st Ter64154
(39.260822, -94.646116)",Platte,39.260822,-94.646116,245548,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168774
7900,2019168778,9922 N Maywood Ave,Shoal Creek,H,64157.0,Shoal Creek,1.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,4:18 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"9922 N Maywood Ave64157
(39.272476, -94.452699)",Clay,39.272476,-94.452699,209317,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168778
7901,2019168248,11827 Central St,Verona Hills,H,64114.0,South,6.0,EMAIL,4068,Trash / Recycling,18208,0,4266,Services,Trash / Recycling Services,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Service Issue / Problem,Service Issue / Problem,9/19/2019,6:44 AM,9,2019,RESOL,N,9/19/2019,9.0,2019.0,0.0,"11827 Central St64114
(38.913596, -94.593864)",Jackson,38.91359600000001,-94.593864,157252,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168248
7902,2019168332,12330 Little Blue Rd,Timber Valley,H,64133.0,East,5.0,PHONE,30436,Trash / Recycling,18208,5,2293,Services,Trash / Recycling Services,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Blue Bag Program,Blue Bag Program,9/19/2019,9:00 AM,9,2019,RESOL,N,9/24/2019,9.0,2019.0,5.0,"12330 Little Blue Rd64133
(39.004174, -94.437527)",Jackson,39.004174,-94.437527,64984,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168332
7903,2019168759,8415 NW Winter Ave,Prairie Point-Wildberry,H,64153.0,North,2.0,PHONE,30436,Trash / Recycling,18208,1,9171,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by Contractor North,Missed by Contractor North,9/19/2019,4:08 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"8415 NW Winter Ave64153
(39.248061, -94.662802)",Platte,39.248061,-94.662802,168648,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168759
7904,2019168637,9109 NW 86th Ct,Prairie Point-Wildberry,H,64153.0,North,2.0,PHONE,30436,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor North,Missed by Contractor North,9/19/2019,2:09 PM,9,2019,RESOL,N,9/20/2019,9.0,2019.0,1.0,"9109 NW 86th Ct64153
(39.248593, -94.684199)",Platte,39.248593,-94.684199,167893,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019168637
